INFO  2024-03-02 18:39:04,675 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155optspyderbattmpbat3136117077version
INFO  2024-03-02 18:39:04,675 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155optspyderbattmpbat3136117077mmachI3IEbslMT6s
INFO  2024-03-02 18:39:04,675 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinlsofnPEFfgi4i6
INFO  2024-03-02 18:39:06,123 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eoptspyderbattmpbat3968624077version
INFO  2024-03-02 18:39:06,124 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eoptspyderbattmpbat3968624077mmachIvSMlJqeQOE
INFO  2024-03-02 18:39:06,124 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155optspyderbattmpbat2243628187version
INFO  2024-03-02 18:39:06,124 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155optspyderbattmpbat2243628187mmachI3IEbslMT6s
INFO  2024-03-02 18:39:07,553 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eoptspyderbattmpbat3616671096version
INFO  2024-03-02 18:39:07,553 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eoptspyderbattmpbat3616671096mmachIvSMlJqeQOEp128130202100
INFO  2024-03-02 18:39:07,553 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbindpkgqueryf{Package}{Version}
INFO  2024-03-02 18:39:07,553 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinunamesrio
INFO  2024-03-02 18:39:08,668 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155optspyderbattmpbat12970479version
INFO  2024-03-02 18:38:34,019 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinfindhostruninamecriosock
INFO  2024-03-02 18:38:37,534 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinfindhostruninamedockershimsock
INFO  2024-03-02 18:38:38,653 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinfindhostruninamedockershimsock
INFO  2024-03-02 18:38:41,462 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161ebinsh
INFO  2024-03-02 18:38:41,462 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbincurlretry5httpsorcspyderbatcomv1regbL6Ns0xJY0MDliFn0xqXscript
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinwhoami
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinuname
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbingrepLinux
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbingrepCentOSrelease6etcsystemrelease
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinunamer
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinawkF{print12}
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinunamem
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinunamea
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinloggerNanoAgentinstallplatformdetectedUbuntudebian220460x8664
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinmkdirpoptspyderbatetc
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinmkdirpoptspyderbattmp
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinmkdirpoptspyderbatbin
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinchmod700optspyderbatetc
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinchmod600optspyderbattmp
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinchmod600optspyderbatbin
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbincat
INFO  2024-03-02 18:38:42,637 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinchmod600optspyderbatetcregistration
INFO  2024-03-02 18:38:42,638 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinchmod700optspyderbatbinnanoloopsh
INFO  2024-03-02 18:38:42,638 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinchmod700optspyderbatbincentos6spyderbat
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbincat
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod600optspyderbatetcregistration
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod700optspyderbatbinnanoloopsh
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod700optspyderbatbincentos6spyderbat
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod600optspyderbatetcconfiguration
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod700optspyderbatbinremovespyderbatsh
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbincurlhelp
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod700optspyderbatbinreinstallsh
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod700optspyderbatbincentos7selinuxsh
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbincurlHAcceptapplicationoctetstreamooptspyderbatbinnahttpsorcspyderbatcomv1regbL6Ns0xJY0MDliFn0xqXagentx8664latest
INFO  2024-03-02 18:38:28,688 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinfindhostruninamesock
INFO  2024-03-02 18:38:28,688 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod700optspyderbatbinna
INFO  2024-03-02 18:38:28,688 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13aoptspyderbatbinnalink
INFO  2024-03-02 18:38:28,688 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinmvoptspyderbatbinnaoptspyderbatbinnanoagentv1260
INFO  2024-03-02 18:38:28,688 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinlnfsoptspyderbatbinnanoagentv1260optspyderbatbinnanoagent
INFO  2024-03-02 18:38:28,688 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13aoptspyderbatbinnanoagentstdoutvurlhttpsorcspyderbatcomagentRegistrationCodebL6Ns0xJY0MDliFn0xqXk8smonitor
INFO  2024-03-02 18:38:28,688 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinfindhostruninamesock
INFO  2024-03-02 18:38:31,951 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinmkdirprun
INFO  2024-03-02 18:38:31,951 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinlnshostrunk3ssockrunsock
INFO  2024-03-02 18:38:31,951 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinfindhostruninamecriosock
INFO  2024-03-02 18:38:34,018 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13aoptspyderbattmpbat1648488918version
INFO  2024-03-02 18:38:34,018 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13aoptspyderbattmpbat1648488918mmuid62vqs2LGqooGA1ECM66dqV2PKTl141s
INFO  2024-03-02 18:38:34,018 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinmkdirprun
INFO  2024-03-02 18:38:34,018 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinlnshostrunk3ssockrunsock
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155bootstrapshbootstrapsh
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinmkdirphostoptspyderbat
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinlnshostoptopt
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinmkdirpvarrun
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinmvoptexistingopt
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinfindhostruninamedockersock
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinhead1
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinfindhostruninamesock
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinlnshostoptopt
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinmkdirpvarrun
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinfindhostvarinamesock
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinhead1
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 2030a2e446c7191353e920cb44da32a7309c0557c233168dd410e33c51ecd155usrbinfindhostruninamedockersock
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinfindhostruninamecriosock
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinfindhostruninamedockershimsock
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbincurlretry5httpsorcspyderbatcomv1regbL6Ns0xJY0MDliFn0xqXscript
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinwhoami
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinuname
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbingrepCentOSrelease6etcsystemrelease
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinunamem
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinunamea
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinloggerNanoAgentinstallplatformdetectedUbuntudebian220460x8664
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinmkdirpoptspyderbatetc
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinmkdirpoptspyderbattmp
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinmkdirpoptspyderbatbin
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod700optspyderbatetc
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod600optspyderbattmp
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinchmod600optspyderbatbin
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrbintputTscreen256colorslhs
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrbintputTscreenslhs
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrbintty
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrlocalbinkubectlcompletionbash
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrbinreadlinkproc1exe
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - 188bf711eb6446b27b0ea3090fb7cb5ed3b08fcb640be5203c31f4cb359cf283usrbinshckubectlproxydisablefilter||true
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - 188bf711eb6446b27b0ea3090fb7cb5ed3b08fcb640be5203c31f4cb359cf283usrlocalbinkubectlproxydisablefilter
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrlocalbinhelmrepoaddnanoagenthttpsspyderbatgithubionanoagenthelm
INFO  2024-03-02 18:38:10,433 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrlocalbinhelmrepoupdate
INFO  2024-03-02 18:38:12,745 [shard 0:tran] transform - extractcsv - fbc6f8414b640290e95375f9ed24ede7bad46592ae2eb66c0cbf2326596904fdusrlocalbinhelminstallnanoagentnanoagentnanoagentsetnanoagentagentRegistrationCodebL6Ns0xJY0MDliFn0xqXsetnanoagentorcurlhttpsorcspyderbatcomnamespacespyderbatcreatenamespacesetCLUSTERNAMErke11
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13abinsh
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbingrepLinux
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinawkF{print12}
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinunamer
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161ebootstrapshbootstrapsh
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinmkdirphostoptspyderbat
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinmvoptexistingopt
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinlnshostoptopt
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinmkdirpvarrun
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinfindhostruninamedockersock
INFO  2024-03-02 18:38:23,656 [shard 0:tran] transform - extractcsv - b9b9780cb8517df918d3d5a1cd72b52f6ff49f7b17251767a6ccc5ee7c70161eusrbinhead1
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13abootstrapshbootstrapsh
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinmkdirphostoptspyderbat
INFO  2024-03-02 18:38:23,657 [shard 0:tran] transform - extractcsv - 7b6356e9d51649be367ba963a11f5bc57b4ca58ea40dcde2b5c25864072af13ausrbinmvoptexistingopt
INFO  2024-03-02 17:05:26,624 [shard 0:tran] transform - extractcsv - 0c34f800922e120ea377704d4df099325ed9199d10df58637b21e7a58ce7cddfusrbingitjobgitjobimageranchergitjobv0196
INFO  2024-03-02 17:05:53,910 [shard 0:tran] transform - extractcsv - b1fb0383ed0e26cf732daab3421402b164c085389d61a8f60fb6dde35526c686usrbinwebhook
INFO  2024-03-02 17:08:21,278 [shard 0:tran] transform - extractcsv - 22c10a219637fa34df2d2550fcc2e956faea6933f418e38e9188cd795cbba88busrbingitccredentialhelperbinshcechopasswordGITPASSWORDCvarlibrancherdatalocalcatalogsv2ranchercharts4b40cac650031b74776e87c1a726b0484d0877c3ec137da0872547ff9b73a721resetharddeb8604cf947f508db0ab71a58cc7fe43f6e7592
INFO  2024-03-02 17:08:21,278 [shard 0:tran] transform - extractcsv - 22c10a219637fa34df2d2550fcc2e956faea6933f418e38e9188cd795cbba88busrbingitccredentialhelperbinshcechopasswordGITPASSWORDCvarlibrancherdatalocalcatalogsv2ranchercharts4b40cac650031b74776e87c1a726b0484d0877c3ec137da0872547ff9b73a721resethardHEAD
INFO  2024-03-02 17:08:21,279 [shard 0:tran] transform - extractcsv - 22c10a219637fa34df2d2550fcc2e956faea6933f418e38e9188cd795cbba88busrbingitccredentialhelperbinshcechopasswordGITPASSWORDCvarlibrancherdatalocalcatalogsv2ranchercharts4b40cac650031b74776e87c1a726b0484d0877c3ec137da0872547ff9b73a721revparseHEAD
INFO  2024-03-02 17:08:22,778 [shard 0:tran] transform - extractcsv - 09a1032d43d911649276ef1d6f5f17f67e6600d08cb78ab6704fc5c4b986a52fusrbingitccredentialhelperbinshcechopasswordGITPASSWORDCvarlibrancherdatalocalcatalogsv2ranchercharts4b40cac650031b74776e87c1a726b0484d0877c3ec137da0872547ff9b73a721resetharddeb8604cf947f508db0ab71a58cc7fe43f6e7592
INFO  2024-03-02 17:08:22,778 [shard 0:tran] transform - extractcsv - 29aa2f08db8b1663c368f4e2f2eff3b3ed016e1c56ef6ea180969350608d97b3usrbingitccredentialhelperbinshcechopasswordGITPASSWORDCvarlibrancherdatalocalcatalogsv2ranchercharts4b40cac650031b74776e87c1a726b0484d0877c3ec137da0872547ff9b73a721resetharddeb8604cf947f508db0ab71a58cc7fe43f6e7592
INFO  2024-03-02 17:08:23,978 [shard 0:tran] transform - extractcsv - 29aa2f08db8b1663c368f4e2f2eff3b3ed016e1c56ef6ea180969350608d97b3usrbingitccredentialhelperbinshcechopasswordGITPASSWORDCvarlibrancherdatalocalcatalogsv2rancherrke2charts675f1b63a0a83905972dcab2794479ed599a6f41b86cd6193d69472d0fa889c9resethard98e221e79a5c8461c48059d4e819b9325542cad7
INFO  2024-03-02 17:08:26,798 [shard 0:tran] transform - extractcsv - 22c10a219637fa34df2d2550fcc2e956faea6933f418e38e9188cd795cbba88busrbingitccredentialhelperbinshcechopasswordGITPASSWORDCvarlibrancherdatalocalcatalogsv2rancherpartnercharts8f17acdce9bffd6e05a58a3798840e408c4ea71783381ecd2e9af30baad65974resethard5b498cba1c410428f26445b061a1a7a5741b9aa4
